epoch	loss	acc
0	1.8533636721820481	0.5833333333333334
1	0.7615052971524391	0.6083333333333333
2	0.5587011097814755	0.7083333333333334
3	0.46273836672110086	0.775
4	0.40374700568917954	0.8166666666666667
5	0.3620745767894931	0.85
6	0.3304033525407017	0.85
7	0.3053872797656931	0.8583333333333333
8	0.2858998454157999	0.875
9	0.26995294502106415	0.875
10	0.2564447707855353	0.875
11	0.24535774040661362	0.875
12	0.23527967827481064	0.875
13	0.2262681796144799	0.8833333333333333
14	0.21814658073971224	0.8833333333333333
15	0.21090896961936184	0.8833333333333333
16	0.20423279677270587	0.9
17	0.19824765684996576	0.9
18	0.19275635491121995	0.9
19	0.18777864960641452	0.9
20	0.18312186721029627	0.9083333333333333
21	0.17879272922817074	0.9083333333333333
22	0.17450804633569758	0.9083333333333333
23	0.1708185969999638	0.9083333333333333
24	0.16648943527255888	0.9083333333333333
25	0.16388913359625368	0.9166666666666666
26	0.16009578535671168	0.9166666666666666
27	0.15641779641085712	0.925
28	0.15418388886263484	0.925
29	0.15094629151390165	0.925
30	0.14894746136956136	0.925
31	0.1460962192025364	0.925
32	0.14428342743974737	0.925
33	0.14174552757416914	0.925
34	0.1396767735157673	0.925
35	0.1381700352178475	0.925
36	0.13601990507446857	0.925
37	0.134262703151839	0.925
38	0.1326122473524445	0.9333333333333333
39	0.13106297743159812	0.9333333333333333
40	0.12961164451279655	0.9333333333333333
41	0.12823833519266684	0.9333333333333333
42	0.12695347358112383	0.9416666666666667
43	0.1257462306170597	0.9416666666666667
44	0.12461240497665368	0.9416666666666667
45	0.12354783919442561	0.95
46	0.12254614833320239	0.95
47	0.12160789986688901	0.95
48	0.12072639449541311	0.95
49	0.11989754065900853	0.95
50	0.11911733035095468	0.95
51	0.1183818913010838	0.95
52	0.11769180971457807	0.95
53	0.11703414206018058	0.95
54	0.11641104772865285	0.95
55	0.11581965951256236	0.95
56	0.11525748019338633	0.95
57	0.11472234928689101	0.95
58	0.11422391479384322	0.95
59	0.11373868038822202	0.95
60	0.11329127372428412	0.9583333333333334
61	0.11285821525088507	0.9583333333333334
62	0.1124059625593071	0.9583333333333334
63	0.1121285312176474	0.9583333333333334
64	0.11164956284490245	0.9583333333333334
65	0.11121603706785764	0.9583333333333334
66	0.1108149328207251	0.9583333333333334
67	0.11044312851438047	0.9583333333333334
68	0.11009776887684095	0.9583333333333334
69	0.10977618682646405	0.9666666666666667
70	0.1094758592723462	0.9666666666666667
71	0.10919437957552011	0.9666666666666667
72	0.10892944108423956	0.9666666666666667
73	0.10866985347030927	0.9666666666666667
74	0.10843266700185114	0.9666666666666667
75	0.10820505375880077	0.9666666666666667
76	0.10798615483512716	0.9666666666666667
77	0.10777360132901471	0.975
78	0.10756569003527348	0.975
79	0.10736078807220917	0.975
80	0.10715778365375006	0.975
81	0.10695537117061191	0.975
82	0.10675247396912389	0.975
83	0.10654817059619402	0.975
84	0.10634222623417947	0.975
85	0.10613200016105799	0.975
86	0.10591890751591171	0.975
87	0.10570108902036135	0.975
88	0.10548371447676685	0.975
89	0.10526075556405848	0.975
90	0.10503122627841181	0.975
91	0.1047757028195374	0.975
92	0.1045279336183198	0.975
93	0.10412677744423422	0.975
94	0.10380153323101765	0.975
95	0.10353719262898936	0.975
96	0.10326714178864839	0.975
97	0.10300483102105967	0.975
98	0.10275634488509705	0.975
99	0.10246505382780444	0.975
100	0.10215999328716227	0.975
101	0.10182415462720322	0.975
102	0.10155418699923445	0.975
103	0.10140485764117341	0.975
104	0.10114581428669016	0.975
105	0.1008442307784342	0.975
106	0.10062726247609137	0.975
107	0.1003206412399973	0.975
108	0.10001837042980201	0.975
109	0.09972692218946565	0.975
110	0.09943723241174486	0.975
111	0.09915846089453657	0.975
112	0.0989135102595657	0.975
113	0.09833585032771387	0.975
114	0.09812559851921182	0.975
115	0.09803809733851249	0.975
116	0.09779412066242349	0.975
117	0.0975537459338656	0.975
118	0.09731052396276513	0.975
119	0.0970772933037655	0.975
120	0.09688496941279413	0.975
121	0.0962473531846531	0.975
122	0.09609392961665586	0.975
123	0.0961057882831336	0.975
124	0.09589941921320567	0.975
125	0.09569291264291889	0.975
126	0.09549860705098934	0.975
127	0.09528926544851093	0.975
128	0.09509273347039952	0.975
129	0.09497735107446287	0.975
130	0.09423426735750466	0.975
131	0.09412295263450686	0.975
132	0.09422894076087839	0.975
133	0.09405259951432159	0.975
134	0.09387939917142028	0.975
135	0.09370866914275647	0.975
136	0.09352810609618924	0.975
137	0.09336093943063234	0.975
138	0.09322905599791297	0.975
139	0.09237755610054302	0.975
140	0.09240415296096004	0.975
141	0.09258945504661281	0.975
142	0.09243874595529016	0.975
143	0.09229009529131144	0.975
144	0.09214349900974851	0.975
145	0.09198351236309442	0.975
146	0.09183930632535084	0.975
147	0.09171623266089056	0.975
148	0.09100836178473229	0.975
149	0.09095573828984183	0.975
150	0.09117160703894828	0.975
151	0.0910407813545517	0.975
152	0.09089510936002473	0.975
153	0.09076633218884989	0.975
154	0.09063827081391368	0.975
155	0.09057864770458988	0.975
156	0.08952678086276834	0.975
157	0.08960401439931125	0.975
158	0.08994482864492212	0.975
159	0.08982905768156259	0.975
160	0.0897160289428462	0.975
161	0.08960257374780857	0.975
162	0.08949031821600387	0.975
163	0.08938407893887883	0.975
164	0.08925223067783777	0.975
165	0.08914212002030888	0.975
166	0.08905307286258299	0.975
167	0.08826113887585979	0.975
168	0.08824039551983068	0.975
169	0.08858139781624691	0.975
170	0.0884799815103671	0.975
171	0.08837847231954449	0.975
172	0.08825531471847015	0.975
173	0.08815849066058147	0.975
174	0.08806770299197579	0.975
175	0.08724392512582622	0.975
176	0.08722726686936356	0.975
177	0.08762132986079571	0.975
178	0.0875296000276673	0.975
179	0.08743740598644788	0.975
180	0.08734009979753976	0.975
181	0.08722628614201752	0.975
182	0.08713868352766636	0.975
183	0.08705554616946547	0.975
184	0.08618751851805415	0.975
185	0.08617422400268201	0.975
186	0.0866216427130371	0.975
187	0.08653581123382019	0.975
188	0.08645237797356813	0.975
189	0.08636787453264066	0.975
190	0.08626203513556809	0.975
191	0.08618382431618235	0.975
192	0.08610372480163965	0.975
193	0.08602820412975394	0.975
194	0.0851165107872614	0.975
195	0.0851800240354937	0.975
196	0.08559712995512672	0.975
197	0.08560279576069561	0.975
198	0.08544408845585098	0.975
199	0.08545152760874822	0.975
200	0.08529304197862472	0.975
201	0.08519182849114379	0.975
202	0.08529126857005484	0.975
203	0.0851509159169012	0.975
204	0.08507626816072839	0.975
205	0.08503223699942901	0.975
206	0.08395546652545492	0.975
207	0.08411079321354839	0.975
208	0.0845847048658511	0.975
209	0.08451561610542256	0.975
210	0.08444350930015022	0.975
211	0.08446607357257022	0.975
212	0.08432699670130456	0.975
213	0.08425611916689393	0.975
214	0.08418393584441283	0.975
215	0.08417077834479852	0.975
216	0.08403191312791554	0.975
217	0.08396125851739954	0.975
218	0.08398513626439777	0.975
219	0.08383534941861497	0.975
220	0.08379303982703605	0.975
221	0.08275660109950321	0.975
222	0.08282398279007568	0.975
223	0.08333391600200661	0.975
224	0.08327075333299208	0.975
225	0.08330040950065451	0.975
226	0.0831569593675747	0.975
227	0.08309376055512635	0.975
228	0.08302843220193949	0.975
229	0.08305822454093784	0.975
230	0.08290882485577371	0.975
231	0.08283884438351434	0.975
232	0.08286188283806659	0.975
233	0.08271992123466261	0.975
234	0.08260508709601835	0.975
235	0.08263437735870068	0.975
236	0.08249957648075879	0.975
237	0.08242139105262579	0.975
238	0.08244622385072473	0.975
239	0.08230870725045816	0.975
240	0.0822288500308	0.975
241	0.08225068903874107	0.975
242	0.08211118270457139	0.975
243	0.0820380997438806	0.975
244	0.08204949482361776	0.975
245	0.08190831965092372	0.975
246	0.08183436956454165	0.975
247	0.08184587669388739	0.975
248	0.0817032979024019	0.975
249	0.08162907751302344	0.975
250	0.08164128680385781	0.975
251	0.08149770460535954	0.975
252	0.08142362001220423	0.975
253	0.08143696472647832	0.975
254	0.08129261626666387	0.975
255	0.08121894037523239	0.975
256	0.08123373990855517	0.975
257	0.0810887548934182	0.975
258	0.08109921501053294	0.975
259	0.08095869504099078	0.975
260	0.08088570303408335	0.975
261	0.08089922416587667	0.975
262	0.08075709415375264	0.975
263	0.08068497454936772	0.975
264	0.08069021885618247	0.975
265	0.08055849571905972	0.975
266	0.0805611283119636	0.975
267	0.08042169464183878	0.975
268	0.08035110847474444	0.975
269	0.08037018196357004	0.975
270	0.08022766694949253	0.975
271	0.0802405951357499	0.975
272	0.08010066871357528	0.975
273	0.08011596598518199	0.975
274	0.0799775681355586	0.975
275	0.07999210646767728	0.975
276	0.07985525238608453	0.975
277	0.07982391259676942	0.975
278	0.07983109615193913	0.975
279	0.07967731068000607	0.975
280	0.07968692173604243	0.975
281	0.07953800234116959	0.975
282	0.07954945830480191	0.975
283	0.07940420066907866	0.975
284	0.07941714495097417	0.975
285	0.07927464754284252	0.975
286	0.0792888646415885	0.975
287	0.07914844230836654	0.975
288	0.0791638103547006	0.975
289	0.07902493547175314	0.975
290	0.07904139453778153	0.975
291	0.07890365589882815	0.975
292	0.07891564647069377	0.975
293	0.0787807745406812	0.975
294	0.07880100919070866	0.975
295	0.07866618900507108	0.975
296	0.07868726235405035	0.975
297	0.07855234100930271	0.975
298	0.07803393393196685	0.975
299	0.07865146576626449	0.975
