epoch	loss	acc
0	0.9688531247350048	0.7083333333333334
1	0.5096720814502013	0.775
2	0.4400347269303795	0.8
3	0.39124496950782195	0.8166666666666667
4	0.35740290358785914	0.8333333333333334
5	0.33036407066149653	0.8416666666666667
6	0.31063754396280985	0.8666666666666667
7	0.29093353960349777	0.8833333333333333
8	0.26553252232377383	0.8916666666666667
9	0.2566113435766189	0.9
10	0.25425271601718546	0.9166666666666666
11	0.2277269556387596	0.9083333333333333
12	0.23306068765504231	0.9166666666666666
13	0.2262228372472787	0.9166666666666666
14	0.21089561172757165	0.9166666666666666
15	0.21190487499745808	0.925
16	0.20211360513938756	0.925
17	0.19851896065569977	0.925
18	0.1921461798985141	0.925
19	0.1874818205550107	0.925
20	0.17275645453500027	0.925
21	0.19394606361250097	0.9166666666666666
22	0.17427242269844936	0.925
23	0.17024738589315982	0.925
24	0.16661106596598152	0.925
25	0.15733007227534612	0.925
26	0.17452503585853416	0.925
27	0.15652028242385144	0.925
28	0.15359173108729293	0.925
29	0.15032999882500273	0.925
30	0.14762198234923746	0.925
31	0.14520503020406977	0.925
32	0.14223735295869647	0.925
33	0.1351861912047637	0.925
34	0.1481357887857375	0.925
35	0.14290779832671338	0.925
36	0.1323745230419861	0.9416666666666667
37	0.12696199845955886	0.9416666666666667
38	0.13714967510681075	0.9333333333333333
39	0.12657234651433874	0.9416666666666667
40	0.12188628631511023	0.9416666666666667
41	0.13122569663573186	0.95
42	0.12157805476656046	0.95
43	0.11748291186689483	0.95
44	0.12670502371399558	0.95
45	0.11720792156145973	0.95
46	0.11590667744478649	0.9583333333333334
47	0.1122358568861183	0.9666666666666667
48	0.12140775321026058	0.9666666666666667
49	0.11206052989962995	0.9666666666666667
50	0.11083762041715729	0.9666666666666667
51	0.10970758101245524	0.9666666666666667
52	0.10874649320653253	0.9666666666666667
53	0.10561062292298479	0.9666666666666667
54	0.11491164594074382	0.9666666666666667
55	0.10545904986608677	0.9666666666666667
56	0.10441629532205379	0.9666666666666667
57	0.10337653900121938	0.9666666666666667
58	0.10234223363815084	0.9666666666666667
59	0.10131500657151665	0.9666666666666667
60	0.10029486425993642	0.9666666666666667
61	0.0992982667936128	0.9666666666666667
62	0.09644690232730918	0.9666666666666667
63	0.10731263471779084	0.9666666666666667
64	0.09617263319351008	0.9666666666666667
65	0.09522827857429753	0.975
66	0.09439792399434555	0.975
67	0.09347297119753756	0.975
68	0.09255686767630578	0.975
69	0.0916515868803577	0.975
70	0.0912293920588093	0.975
71	0.08991414828188463	0.975
72	0.08904635857710058	0.975
73	0.08819289299287442	0.975
74	0.087379773002332	0.975
75	0.08656590992018302	0.975
76	0.08465051500840531	0.975
77	0.09558667668009883	0.975
78	0.08406105438145194	0.975
79	0.08331870791607397	0.975
80	0.08287055872171237	0.975
81	0.08190660057115798	0.975
82	0.08121326799339959	0.975
83	0.08053670352695613	0.975
84	0.08009847975579094	0.975
85	0.07927158807520261	0.975
86	0.07885497778441058	0.975
87	0.07801321357721619	0.975
88	0.07760191645559912	0.975
89	0.07686927035486826	0.975
90	0.07649758691644688	0.975
91	0.07494135129133152	0.975
92	0.08513634192030287	0.975
93	0.0735656447137968	0.975
94	0.0839209402558218	0.975
95	0.07246034788303427	0.975
96	0.08276476474383608	0.975
97	0.07132328677526083	0.975
98	0.08153117378225132	0.975
99	0.07975372379639217	0.975
100	0.06973242344509395	0.975
101	0.07973908384414517	0.975
102	0.07848394551476282	0.975
103	0.07775248939371944	0.975
104	0.07690363895419418	0.975
105	0.07001241502989375	0.975
106	0.06732289199678683	0.975
107	0.06696178795729828	0.975
108	0.06660254576680662	0.975
109	0.06624596238391739	0.975
110	0.06589260450975606	0.975
111	0.06554290239213194	0.975
112	0.06519720632153245	0.975
113	0.06485581982453142	0.975
114	0.06469777980223343	0.975
115	0.0643539684677192	0.9666666666666667
116	0.06401544749711377	0.9666666666666667
117	0.06368222124239624	0.9666666666666667
118	0.06335486786484584	0.9666666666666667
119	0.06303373885976808	0.9666666666666667
120	0.06271558764006145	0.9666666666666667
121	0.06240854369004909	0.9666666666666667
122	0.06210846925592763	0.9666666666666667
123	0.06181546953275585	0.9666666666666667
124	0.061545125209090834	0.9666666666666667
