epoch	loss	acc
0	1.068202773883268	0.475
1	0.9320790656800029	0.5583333333333333
2	0.8039466879757915	0.7416666666666667
3	0.6884416895546313	0.7666666666666667
4	0.6182126542295028	0.7916666666666666
5	0.5693626122596257	0.825
6	0.531195985580293	0.8416666666666667
7	0.4999991712603198	0.85
8	0.47385261110451693	0.85
9	0.45145718629896553	0.8583333333333333
10	0.4319001920044075	0.8666666666666667
11	0.41453569417615665	0.8666666666666667
12	0.39890121645149323	0.8833333333333333
13	0.3846605892879379	0.8916666666666667
14	0.3715654380494327	0.9083333333333333
15	0.3594292118237127	0.9166666666666666
16	0.34810950005212965	0.925
17	0.33749584004597877	0.925
18	0.327501199519714	0.925
19	0.3180559494247256	0.9333333333333333
20	0.30910354579325916	0.9416666666666667
21	0.3005973991160916	0.9416666666666667
22	0.29249857902724563	0.9416666666666667
23	0.28477411360870214	0.9416666666666667
24	0.27739571693283066	0.95
25	0.2703388284665661	0.9583333333333334
26	0.2635818819576082	0.9583333333333334
27	0.25710574478143977	0.9583333333333334
28	0.2508932849617228	0.9583333333333334
29	0.24492903449815187	0.9583333333333334
30	0.23919892577597007	0.9583333333333334
31	0.23369008370886346	0.9583333333333334
32	0.2283906605643596	0.9666666666666667
33	0.2232897035989436	0.9666666666666667
34	0.21837704800345428	0.9666666666666667
35	0.2136432294454602	0.9666666666666667
36	0.2090794118472305	0.9666666666666667
37	0.2046773270649352	0.9666666666666667
38	0.20042922391657933	0.9666666666666667
39	0.19632782460186265	0.9666666666666667
40	0.19236628701096128	0.9666666666666667
41	0.18853817176481436	0.9666666666666667
42	0.1848374130925296	0.9666666666666667
43	0.1812582928517476	0.9666666666666667
44	0.17779541715032002	0.9666666666666667
45	0.1744436951440669	0.9666666666666667
46	0.17119831967450275	0.9666666666666667
47	0.16805474947897467	0.9666666666666667
48	0.16500869275869462	0.9666666666666667
49	0.1620560919314732	0.9666666666666667
50	0.15919310942840276	0.9666666666666667
51	0.15641611441940623	0.9666666666666667
52	0.1537216703730284	0.9666666666666667
53	0.15110652337224584	0.9666666666666667
54	0.14856759112129686	0.9666666666666667
55	0.1461019525892128	0.9666666666666667
56	0.14370683824436614	0.975
57	0.14137962084132763	0.975
58	0.13911780672693005	0.975
59	0.13691902763692151	0.975
60	0.13478103295815141	0.975
61	0.13270168243401267	0.975
62	0.1306789392930434	0.975
63	0.12871086378222574	0.975
64	0.12679560708777485	0.975
65	0.12493140562711004	0.975
66	0.12311657569636698	0.975
67	0.1213495084582651	0.9833333333333333
68	0.11962866525546807	0.9833333333333333
69	0.11795257323479404	0.9833333333333333
70	0.11631982126778963	0.9833333333333333
71	0.11472905615330302	0.9833333333333333
72	0.11317897908780279	0.9833333333333333
73	0.11166834238930745	0.9833333333333333
74	0.1101959464609292	0.9833333333333333
75	0.10876063698020635	0.9833333333333333
76	0.10736130230060831	0.9833333333333333
77	0.10599687105185013	0.9833333333333333
78	0.10466630992594807	0.9833333333333333
79	0.10336862163629416	0.9833333333333333
80	0.10210284303740763	0.9916666666666667
81	0.10086804339345086	0.9916666666666667
82	0.09966332278405739	0.9916666666666667
83	0.09848781063651352	0.9916666666666667
84	0.09734066437385826	0.9916666666666667
85	0.09622106816900135	0.9916666666666667
86	0.09512823179552118	0.9916666666666667
87	0.09406138956637036	0.9916666666666667
88	0.09301979935228004	0.9916666666666667
89	0.09200274167223134	0.9916666666666667
90	0.0910095188489176	0.9916666666666667
91	0.09003945422267558	0.9916666666666667
92	0.08909189141790036	0.9916666666666667
93	0.08816619365647292	0.9916666666666667
94	0.0872617431132348	0.9916666666666667
95	0.08637794030900356	0.9916666666666667
96	0.08551420353708696	0.9916666666666667
97	0.08466996831965973	0.9916666666666667
98	0.08384468689076904	0.9916666666666667
99	0.08303782770309397	0.9916666666666667
100	0.08224887495592648	0.9916666666666667
101	0.08147732814214176	0.9916666666666667
102	0.08072270161221647	0.9916666666666667
103	0.07998452415359952	0.9916666666666667
104	0.07926233858397738	0.9916666666666667
105	0.07855570135717402	0.9916666666666667
106	0.07786418218061547	0.9916666666666667
107	0.07718736364344576	0.9916666666666667
108	0.07652484085452405	0.9916666666666667
109	0.07587622108966	0.9916666666666667
110	0.07524112344754676	0.9916666666666667
111	0.07461917851394613	0.9916666666666667
112	0.07401002803376036	0.9916666666666667
113	0.07341332459068675	0.9916666666666667
114	0.0728287312942141	0.9916666666666667
115	0.07225592147375633	0.9916666666666667
116	0.07169457837976603	0.9916666666666667
117	0.07114439489169434	0.9916666666666667
118	0.07060507323268762	0.9916666666666667
119	0.0700763246909333	0.9916666666666667
120	0.06955786934757639	0.9916666666666667
121	0.06904943581114048	0.9916666666666667
122	0.06855076095839079	0.9916666666666667
